上海康城（三期）,sh2228616,34584,135.9,470,2016-07-21 11:16:47,2016-12-08 12:12:10,0,,0,V,14,2006
上海康城（四期）,sh1901165,28854,128.23,370,2016-07-21 11:16:47,2016-08-20 00:00:18,0,,0,L,15,\N
上海康城（四期）,sh1776564,28870,131.62,380,2016-07-21 11:16:47,2016-07-28 00:00:19,0,,0,L,12,2008
上海康城（四期）,sh2547172,28919,127.94,370,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,M,15,2008
东湖花园,sh1152309,34435,116.16,400,2016-07-21 11:16:47,2016-11-05 12:00:33,0,,0,H,7,\N
银霄大厦,sh4094161,28928,131.36,380,2016-07-21 11:16:47,2016-08-17 00:00:18,5,莘庄,277,M,24,1996
上海康城（四期）,sh2447409,35593,118.0,420,2016-07-21 11:16:47,2016-09-18 00:00:14,0,,0,L,12,2008
上海康城（一期）,sh3658877,28980,124.22,360,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,L,11,2001
上海康城（四期）,sh3783961,29053,127.35,370,2016-07-21 11:16:47,2016-09-02 00:00:14,0,,0,M,17,\N
上海康城（四期）,sh1082527,29083,103.15,300,2016-07-21 11:16:47,2016-08-07 00:00:18,0,,0,L,12,\N
上海康城（四期）,sh1903594,30190,137.46,415,2016-07-21 11:16:47,2016-08-27 00:00:16,0,,0,M,12,\N
上海康城（一期）,sh4159398,29120,127.06,370,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,H,11,2002
上海康城（一期）,sh1715906,29120,127.06,370,2016-07-21 11:16:47,2016-07-26 00:00:21,0,,0,M,11,2002
上海康城（二期）,sh2200327,31250,144.0,450,2016-07-21 11:16:47,2016-08-26 00:00:16,0,,0,L,28,\N
上海康城（四期）,sh2181138,29175,137.1,400,2016-07-21 11:16:47,2016-08-07 00:00:18,0,,0,H,13,\N
上海康城（三期）,sh1081280,41122,109.43,450,2016-07-21 11:16:47,2016-11-05 12:00:33,0,,0,L,15,2006
西湖苑,sh1826722,29263,61.51,180,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,H,6,1994
莘城苑,sh1750631,29325,81.84,240,2016-07-21 11:16:47,2016-08-16 00:00:18,0,,0,M,6,1998
上海康城（三期）,sh1861807,29336,136.35,400,2016-07-21 11:16:47,2016-08-03 00:00:18,0,,0,M,14,\N
上海康城（三期）,sh1083264,29433,135.9,400,2016-07-21 11:16:47,2016-08-09 00:00:18,0,,0,M,14,\N
上海康城（三期）,sh4159882,29433,135.9,400,2016-07-21 11:16:47,2016-07-22 00:00:21,0,,0,M,14,2006
上海康城（三期）,sh3227112,31375,129.08,405,2016-07-21 11:16:47,2016-08-11 00:00:18,0,,0,L,17,\N
上海康城（四期）,sh1083602,29448,105.27,310,2016-07-21 11:16:47,2016-08-12 00:00:16,0,,0,M,13,\N
上海康城（四期）,sh2883648,29448,105.27,310,2016-07-21 11:16:47,2016-08-13 00:00:16,0,,0,H,13,\N
上海康城（四期）,sh1154960,29481,118.72,350,2016-07-21 11:16:47,2016-08-15 00:00:17,0,,0,L,13,\N
上海康城（三期）,sh4161781,32455,138.65,450,2016-07-21 11:16:47,2016-09-09 00:00:15,0,,0,L,15,2006
上海康城（二期）,sh2048821,29585,103.09,305,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,H,18,2005
上海康城（四期）,sh2573324,29588,118.29,350,2016-07-21 11:16:47,2016-08-26 00:00:16,0,,0,L,13,\N
上海康城（三期）,sh4158554,29606,131.73,390,2016-07-21 11:16:47,2016-07-23 00:00:20,0,,0,M,17,2006
上海康城（三期）,sh1081163,29606,131.73,390,2016-07-21 11:16:47,2016-08-14 00:00:16,0,,0,L,17,\N
上海康城（三期）,sh1081013,29625,118.14,350,2016-07-21 11:16:47,2016-08-20 00:00:18,0,,0,L,15,\N
上海康城（四期）,sh4102882,29636,128.22,380,2016-07-21 11:16:47,2016-08-07 00:00:18,0,,0,M,15,\N
上海康城（四期）,sh3836620,36070,101.19,365,2016-07-21 11:16:47,2016-09-06 00:00:15,0,,0,H,14,\N
上海康城（四期）,sh3699069,29647,138.29,410,2016-07-21 11:16:47,2016-07-29 00:00:19,0,,0,H,13,2008
上海康城（三期）,sh1081140,29654,103.19,306,2016-07-21 11:16:47,2016-08-24 00:00:16,0,,0,L,17,\N
